code,first_name,second_name,web_name,fbref
550833,Noha,Lemina,N.Lemina,28401b55
550839,Wilson,Odobert,Odobert,35516eac
550864,Leny,Yoro,Yoro,6763f716
551230,Renato,Palma Veiga,Renato Veiga,fc8fcbd1
551232,Rodrigo,Duarte Ribeiro,Ribeiro,484a3eae
551995,Taylan,Harris,Harris,96630213
552030,Aidan,Francis-Clarke,Francis-Clarke,38c29201
552425,Sydie,Peck,Peck,767d9605
559963,Kiano,Dyer,Dyer,b43204f6
563883,Vincent,Angelini,Angelini,536e58cc
563934,Tyrese,Hall,Hall,f2e48542
564505,Sam,Proctor,Proctor,b96cec48
564510,Garang,Kuol,Kuol,a8a80be7
565297,Mateo Joseph,Fernández,Mateo Joseph,6ad43f9a
565431,Callum,Marshall,Marshall,3a27f1bf
568791,Callan,McKenna,McKenna,9d316492
569014,Eric,da Silva Moreira,Da Silva Moreira,0a4f579a
570241,Ji-Soo,Kim,Kim Ji-Soo,f4065d9e
570526,Lucas,Bergvall,Bergvall,a109e5c8
573062,Martial,Godo,Godo,e0eea46f
573808,Jack,Grieves,Grieves,2cf03378
574398,Franco,Umeh-Chibueze,Umeh-Chibueze,8e526344
574402,Mark,O’Mahony,O’Mahony,a3afdd69
575034,Ethan,Wheatley,Wheatley,5c368c88
575476,Murillo,Santiago Costa dos Santos,Murillo,1704b0b8
577016,Josh,Acheampong,Acheampong,b7e62e1d
577114,Luis Guilherme,Lira dos Santos,L.Guilherme,b7672d43
577725,Joshua,King,King,86109b3b
577974,Harry,Amass,Amass,7b47100c
578545,Kosta,Nedeljković,Nedeljkovic,c70be9cf
578614,Enock,Agyei,Agyei,a1dd3b81
585472,Ryan,Oné,Oné,d4aa4582
589114,Zack,Nelson,Nelson,de0abf23
589507,Leon,Chiwome,Chiwome,a2852b4f
590760,Daniel,Adu-Adjei,Adu-Adjei,2093823e
591357,Ryan,Trevitt,Trevitt,732327ae
591386,Treymaurice,Nyoni,Nyoni,1d3b3d77
591538,Owen,Hampson,Hampson,081b8cac
591539,Billy,Blacker,Blacker,2b08b6e5
592031,Yankuba,Minteh,Minteh,c3cf087d
592436,Travis,Hernes,Hernes,849e071e
592661,Tristan,Crama,Crama,130e085a
593001,Enso,González,González,7e5bebeb
596572,Michael,Dacosta Gonzalez,Dacosta Gonzalez,c1426015
597983,Ollie,Harrison,Harrison,6ce635b6
601496,Jili,Buyabu,Buyabu,15ee4bc1
601975,Yegor,Yarmolyuk,Yarmolyuk,907a5d7c
602934,Fletcher,Holman,Holman,de40b95a
608060,Jayden,Luker,Luker,61aed9fe
611011,Joseph,Johnson,Johnson,d9e7c4da
611926,Amara,Nallo,Nallo,398a24f6
612534,Benjamin,Fredrick,Fredrick,fde367e5
612855,Ibrahim,Osman,I.Osman,acdfe835
613467,Wesley,Okoduwa,Okoduwa,58469e7c
616094,Dovydas,Sasnauskas,Sasnauskas,9463c7eb
617054,Deivid Washington,de Souza Eugênio,Deivid,95bd120d
622536,Benjamin,Arthur,Arthur,093f0923
628204,Yunus,Konak,Konak,e02b5b36
634640,Christian,Chigozie,Chigozie,2dbd5678
641221,Pedro,Cardoso de Lima,Pedro Lima,b2f4cad5
646754,Lander,Emery,Emery,b5f7fd45
647597,Dominic,Dos Santos Martins,Martins,00464670
